-3.000000000000000444e+00,8.000000000000000000e+00
-2.966966966966967156e+00,8.000000000000000000e+00
-2.933933933933933869e+00,8.000000000000000000e+00
-2.900900900900901025e+00,8.000000000000000000e+00
-2.867867867867867737e+00,8.000000000000000000e+00
-2.834834834834835338e+00,8.000000000000000000e+00
-2.801801801801802050e+00,8.000000000000000000e+00
-2.768768768768769206e+00,8.000000000000000000e+00
-2.735735735735735918e+00,8.000000000000000000e+00
-2.702702702702703075e+00,8.000000000000000000e+00
-2.669669669669669787e+00,8.000000000000000000e+00
-2.636636636636636943e+00,8.000000000000000000e+00
-2.603603603603603656e+00,8.000000000000000000e+00
-2.570570570570570812e+00,8.000000000000000000e+00
-2.537537537537537968e+00,8.000000000000000000e+00
-2.504504504504505125e+00,8.000000000000000000e+00
-2.471471471471471837e+00,8.000000000000000000e+00
-2.438438438438438993e+00,8.000000000000000000e+00
-2.405405405405405705e+00,8.000000000000000000e+00
-2.372372372372372418e+00,8.000000000000000000e+00
-2.339339339339339574e+00,8.000000000000000000e+00
-2.306306306306306286e+00,8.000000000000000000e+00
-2.273273273273273443e+00,8.000000000000000000e+00
-2.240240240240240599e+00,8.000000000000000000e+00
-2.207207207207207311e+00,8.000000000000000000e+00
-2.174174174174174468e+00,8.000000000000000000e+00
-2.141141141141141624e+00,8.000000000000000000e+00
-2.108108108108108336e+00,8.000000000000000000e+00
-2.075075075075075492e+00,8.000000000000000000e+00
-2.042042042042042205e+00,8.000000000000000000e+00
-2.009009009009009361e+00,8.000000000000000000e+00
-1.975975975975976295e+00,8.000000000000000000e+00
-1.942942942942943230e+00,8.000000000000000000e+00
-1.909909909909910164e+00,8.000000000000000000e+00
-1.876876876876877098e+00,8.000000000000000000e+00
-1.843843843843844255e+00,8.000000000000000000e+00
-1.810810810810811189e+00,8.000000000000000000e+00
-1.777777777777778123e+00,8.000000000000000000e+00
-1.744744744744745057e+00,8.000000000000000000e+00
-1.711711711711712214e+00,8.000000000000000000e+00
-1.678678678678679148e+00,8.000000000000000000e+00
-1.645645645645646082e+00,8.000000000000000000e+00
-1.612612612612613017e+00,8.000000000000000000e+00
-1.579579579579579951e+00,8.000000000000000000e+00
-1.546546546546547107e+00,8.000000000000000000e+00
-1.513513513513514042e+00,8.000000000000000000e+00
-1.480480480480480976e+00,8.000000000000000000e+00
-1.447447447447447688e+00,8.000000000000000000e+00
-1.414414414414414622e+00,8.000000000000000000e+00
-1.381381381381381779e+00,8.000000000000000000e+00
-1.348348348348348713e+00,8.000000000000000000e+00
-1.315315315315315647e+00,8.000000000000000000e+00
-1.282282282282282582e+00,8.000000000000000000e+00
-1.249249249249249738e+00,8.000000000000000000e+00
-1.216216216216216672e+00,8.000000000000000000e+00
-1.183183183183183607e+00,8.000000000000000000e+00
-1.150150150150150541e+00,8.000000000000000000e+00
-1.117117117117117475e+00,8.000000000000000000e+00
-1.084084084084084632e+00,8.000000000000000000e+00
-1.051051051051051566e+00,8.000000000000000000e+00
-1.018018018018018500e+00,8.000000000000000000e+00
-9.849849849849853234e-01,8.000000000000000000e+00
-9.519519519519524797e-01,8.000000000000000000e+00
-9.189189189189194140e-01,8.000000000000000000e+00
-8.858858858858863483e-01,8.000000000000000000e+00
-8.528528528528532826e-01,8.000000000000000000e+00
-8.198198198198202169e-01,8.000000000000000000e+00
-7.867867867867871512e-01,8.000000000000000000e+00
-7.537537537537540855e-01,8.000000000000000000e+00
-7.207207207207214639e-01,8.000000000000000000e+00
-6.876876876876883982e-01,8.000000000000000000e+00
-6.546546546546552214e-01,8.000000000000000000e+00
-6.216216216216221557e-01,8.000000000000000000e+00
-5.885885885885890900e-01,8.000000000000000000e+00
-5.555555555555560243e-01,8.000000000000000000e+00
-5.225225225225229586e-01,8.000000000000000000e+00
-4.894894894894898929e-01,8.000000000000000000e+00
-4.564564564564567717e-01,8.000000000000000000e+00
-4.234234234234241501e-01,8.000000000000000000e+00
-3.903903903903910844e-01,8.000000000000000000e+00
-3.573573573573580187e-01,8.000000000000000000e+00
-3.243243243243249530e-01,8.000000000000000000e+00
-2.912912912912918317e-01,8.000000000000000000e+00
-2.582582582582587660e-01,8.000000000000000000e+00
-2.252252252252257003e-01,8.000000000000000000e+00
-1.921921921921926069e-01,8.000000000000000000e+00
-1.591591591591595412e-01,8.000000000000000000e+00
-1.261261261261269195e-01,8.000000000000000000e+00
-9.309309309309383995e-02,8.000000000000000000e+00
-6.006006006006075343e-02,8.000000000000000000e+00
-2.702702702702767731e-02,8.000000000000000000e+00
6.006006006005401403e-03,2.909396354262196560e+00
3.903903903903847838e-02,2.916334378366946645e+00
7.207207207207155797e-02,2.925246529491847269e+00
1.051051051051046376e-01,2.935875235197466182e+00
1.381381381381377171e-01,2.948001403970401668e+00
1.711711711711707828e-01,2.961437771119969753e+00
2.042042042042034322e-01,2.976023594305594600e+00
2.372372372372364979e-01,2.991620385980622743e+00
2.702702702702695636e-01,3.008108453427071893e+00
3.033033033033026293e-01,3.025384075670734418e+00
3.363363363363357506e-01,3.043357188732636942e+00
3.693693693693688163e-01,3.061949481717074484e+00
4.024024024024018820e-01,3.081092829705785796e+00
4.354354354354349477e-01,3.100728007821158982e+00
4.684684684684680689e-01,3.120803646068872617e+00
5.015015015015006350e-01,3.141275398433203137e+00
5.345345345345337007e-01,3.162105314237823706e+00
5.675675675675668774e-01,3.183261418171497326e+00
6.006006006005999431e-01,3.204717533685589537e+00
6.336336336336330088e-01,3.226453436323576618e+00
6.666666666666660745e-01,3.248455533899058167e+00
6.996996996996991403e-01,3.270718543183230409e+00
7.327327327327322060e-01,3.293249442672487426e+00
7.657657657657652717e-01,3.316078149181896251e+00
7.987987987987978933e-01,3.339301129032049786e+00
8.318318318318309590e-01,3.363223315958162374e+00
8.648648648648641357e-01,3.387103206383285325e+00
8.978978978978972014e-01,3.410793569679032800e+00
9.309309309309302671e-01,3.434300615032267245e+00
9.639639639639633328e-01,3.457630183639548882e+00
9.969969969969963985e-01,3.480787777418264284e+00
1.030030030030029575e+00,3.503778585234706533e+00
1.063063063063062641e+00,3.526607506912913692e+00
1.096096096096095263e+00,3.549279175258384100e+00
1.129129129129128772e+00,3.571797976305423283e+00
1.162162162162161394e+00,3.594168067975124004e+00
1.195195195195194904e+00,3.616393397312299030e+00
1.228228228228227525e+00,3.638477716453829558e+00
1.261261261261260147e+00,3.660424597467725860e+00
1.294294294294293657e+00,3.682237446191146901e+00
1.327327327327326278e+00,3.703919515187052980e+00
1.360360360360359788e+00,3.725473915932678182e+00
1.393393393393392410e+00,3.746903630348835890e+00
1.426426426426425920e+00,3.768211521777484307e+00
1.459459459459458541e+00,3.789400345516046542e+00
1.492492492492492051e+00,3.810472759021667599e+00
1.525525525525524673e+00,3.831431331907316107e+00
1.558558558558557294e+00,3.852278555866162968e+00
1.591591591591590804e+00,3.873016854682485466e+00
1.624624624624623648e+00,3.893648594519961037e+00
1.657657657657657158e+00,3.914176094725779542e+00
1.690690690690689779e+00,3.934601639459177846e+00
1.723723723723723289e+00,3.954927490557285985e+00
1.756756756756755911e+00,3.975155902209039027e+00
1.789789789789789420e+00,3.995289138252654304e+00
1.822822822822822042e+00,4.015329493302333574e+00
1.855855855855854664e+00,4.035279319554797794e+00
1.888888888888888173e+00,4.055141062237800575e+00
1.921921921921920795e+00,4.074917308680513273e+00
1.954954954954954305e+00,4.094610859887969134e+00
